Time,Calculated Engine Load (OBD) (%),Intake air temperature (C),Fuel Injection amoung (mg/cyl),Engine load (%),Fuel tank pressure (Bar),Fuel Rail Pressure A (KPa),Engine Load (%),Actual AFR (AFR),Mass air flow sensor (V),Vehicle speed (kph),MAF Flow (g/s),Ignition timing (deg),Electronic throttle control actual (deg),Absolute Engine Load (OBD) (%),Fuel pulse width (ms),Absolute Throttle Position (OBD) (%),Air fuel ratio (AFR),Calculated torque output (%),Electronic throttle control desired (deg),Engine coolant temperature (C),Engine speed (RPM),Fuel Pressure (mPa),Fuel pressure (mPa),Fuel system status (OL/CL),Gear Status,Intake Air Temperature (C),Knock retard (deg),Mass air flow (g/s),Throttle Open Angle (sub) (%),
181631, 14.1, 22, 0, 0.11, 0.01, , 14.12, 29.29, 0.9, 57, , 38.5, 3.6, 11.4, 0, 12.9, 29.29, , 3.58, 86, 1681, , , 1024, 4, 20, 0, 2.38, 12.5,
181831, 14.1, 22, 0, 0.11, 0.02, , 14.12, 29.29, 0.9, 56, , 39, 3.54, 11.4, 0, 12.9, 29.29, , 3.56, 86, 1673, , , 1024, 4, 20, 0, 2.43, 12.5,
182020, 14.1, 23, 0, 0.11, 0.02, , 14.12, 29.29, 0.9, 56, , 39, 3.54, 11.4, 0, 12.9, 29.29, , 3.53, 86, 1663, , , 1024, 4, 20, 0, 2.45, 12.5,
182232, 14.1, 23, 0, 0.11, 0.01, , 14.12, 29.29, 0.89, 56, , 39, 3.54, 11.4, 0, 12.9, 29.29, , 3.53, 86, 1652, , , 1024, 4, 20, 0, 2.46, 12.5,
182424, 14.1, 23, 0, 0.11, 0.02, , 14.12, 29.29, 0.89, 55, , 39, 3.54, 11.4, 0, 12.9, 29.29, , 3.54, 86, 1641, , , 1024, 4, 20, 0, 2.45, 12.5,
182611, 14.1, 23, 0, 0.11, 0.01, , 14.12, 29.29, 0.9, 55, , 39, 3.54, 11.4, 0, 12.9, 29.29, , 3.53, 86, 1635, , , 1024, 4, 20, 0, 2.42, 12.5,
182805, 14.1, 23, 4.76, 0.12, 0.02, , 11.37, 29.29, 0.89, 55, , 32, 9.75, 11.4, 1.05, 13.3, 29.29, , 12.15, 86, 1678, , , 256, 4, 20, 0, 3.66, 14.1,
183004, 16.1, 23, 5.74, 0.13, 0.01, , 16.08, 29.29, 1.13, 55, , 34.5, 5.62, 13.3, 1.27, 14.9, 29.29, , 6.05, 86, 1657, , , 256, 4, 20, 0, 4.92, 14.5,
183210, 16.9, 23, 6.44, 0.15, 0.01, , 18.04, 22.16, 1.09, 55, , 36, 6.21, 13.7, 1.41, 16.5, 22.51, , 6.06, 86, 1662, , , 256, 4, 20, 0, 6.27, 16.1,
183411, 18.4, 23, 6.9, 0.16, 0.01, , 19.22, 15.73, 1.11, 55, , 37.5, 6.52, 15.3, 1.51, 16.5, 15.85, , 6.35, 86, 1654, , , 256, 4, 20, 0, 6.11, 15.7,
183591, 19.6, 23, 7.39, 0.17, 0.02, , 21.18, 14.13, 1.12, 54, , 38, 7.44, 16.1, 1.56, 16.9, 14.13, , 6.71, 86, 1651, , , 256, 4, 20, 0, 6.83, 16.9,
183781, 21.6, 23, 7.87, 0.19, 0.01, , 22.35, 13.67, 1.19, 54, , 41, 7.67, 18, 1.63, 16.9, 13.67, , 7.75, 86, 1654, , , 256, 4, 20, 0, 6.81, 16.5,
183981, 23.9, 23, 10.25, 0.25, 0.01, , 28.24, 13.67, 1.29, 54, , 41, 12.11, 19.6, 1.95, 19.6, 13.67, , 12.86, 86, 1656, , , 512, 4, 20, 0, 14.98, 19.2,
184181, 32.5, 23, 12.45, 0.28, 0.02, , 34.12, 14.01, 1.59, 54, , 40.5, 10.57, 27.5, 2.14, 20, 14.01, , 9.88, 86, 1660, , , 512, 4, 20, 0, 11.38, 20,
184371, 34.5, 23, 13.79, 0.31, 0.02, , 37.25, 13.78, 1.53, 54, , 39.5, 12.7, 28.2, 2.2, 20.4, 13.78, , 11.48, 86, 1665, , , 512, 4, 20, 0, 12.75, 20,
184561, 39.2, 22, 15.26, 0.34, 0.01, , 41.18, 13.44, 1.6, 55, , 37.5, 13.52, 32.5, 2.33, 23.5, 13.44, , 13.88, 86, 1670, , , 512, 4, 20, 0, 12.38, 22.7,
184740, 42, 22, 15.47, 0.35, 0.01, , 42.75, 13.09, 1.45, 55, , 37, 13.16, 34.5, 2.29, 22, 13.21, , 13.23, 86, 1671, , , 512, 4, 20, 0, 11.41, 21.6,
184930, 43.1, 22, 15.44, 0.35, 0.02, , 43.53, 12.63, 1.43, 55, , 36, 13.16, 34.9, 2.22, 22, 12.63, , 13.13, 86, 1675, , , 512, 4, 20, 0, 11.11, 21.6,
185119, 43.1, 22, 15.44, 0.35, 0.01, , 43.14, 12.86, 1.45, 55, , 36.5, 13.05, 34.9, 2.25, 22, 12.86, , 13.09, 86, 1675, , , 512, 4, 20, 0, 10.9, 21.6,
185317, 43.1, 22, 15.41, 0.42, 0.01, , 45.1, 12.75, 1.44, 55, , 40, 18.72, 34.9, 2.02, 22, 12.75, , 28.04, 86, 1726, , , 512, 4, 20, 0, 10.87, 21.6,
185501, 51.8, 22, 17.55, 0.44, 0.01, , 50.98, 13.67, 1.67, 55, , 30, 22.82, 43.1, 2.3, 30.6, 13.67, , 22.77, 86, 1994, , , 512, 4, 20, 0, 17.89, 30.6,
185679, 53.3, 22, 21.42, 0.54, 0, , 61.18, 14.24, 1.82, 55, , 9, 26.03, 48.6, 2.46, 34.1, 14.24, , 26.14, 86, 2362, , , 512, 3, 20, 0, 26.85, 33.7,
185864, 45.5, 21, 15.14, 0.36, 0.02, , 41.18, 13.44, 1.18, 55, , 24, 14.11, 40.8, 1.81, 22.4, 13.44, , 14.06, 86, 2455, , , 512, 3, 20, 0, 16.51, 22,
186055, 38, 21, 12.45, 0.3, 0.02, , 34.51, 14.93, 1.43, 55, , 23.5, 10.36, 33.3, 1.81, 20.4, 14.93, , 9.81, 86, 2439, , , 512, 3, 20, 0, 12.07, 20,
186244, 32.5, 21, 11.66, 0.29, 0.01, , 31.76, 14.24, 1.57, 56, , 40.5, 12.16, 29, 1.66, 21.2, 14.24, , 11.95, 86, 2454, , , 512, 3, 20, 0, 13.63, 20.8,
186419, 32.2, 21, 11.6, 0.29, 0.02, , 31.76, 14.7, 1.55, 56, , 40.5, 11.93, 28.6, 1.73, 20.8, 14.7, , 11.93, 86, 2455, , , 512, 3, 20, 0, 13.4, 20.4,
186615, 31.8, 21, 11.54, 0.29, 0.02, , 31.76, 14.47, 1.55, 56, , 40.5, 11.95, 28.2, 1.7, 20.8, 14.47, , 11.91, 86, 2462, , , 512, 3, 20, 0, 13.75, 20.4,
186794, 31.8, 21, 11.51, 0.29, 0.01, , 31.76, 14.59, 1.55, 56, , 41, 11.95, 28.2, 1.72, 21.2, 14.59, , 12.01, 86, 2474, , , 512, 3, 20, 0, 13.81, 20.4,
186980, 31.8, 21, 11.54, 0.29, 0.02, , 31.76, 14.47, 1.55, 56, , 40.5, 11.95, 28.6, 1.72, 21.2, 14.47, , 11.93, 86, 2476, , , 512, 3, 20, 0, 13.66, 20.4,
187171, 31.8, 21, 11.57, 0.28, 0.01, , 31.76, 14.47, 1.56, 56, , 41, 11.93, 28.2, 1.71, 20.8, 14.47, , 11.94, 85, 2489, , , 512, 3, 20, 0, 13.48, 20.4,
187370, 31.8, 21, 11.51, 0.28, 0.02, , 31.76, 14.47, 1.57, 57, , 41.5, 11.64, 28.2, 1.7, 20.8, 14.47, , 11.67, 85, 2499, , , 512, 3, 20, 0, 13.19, 20.4,
187570, 31.8, 21, 11.26, 0.28, 6.47, , 31.37, 14.47, 1.55, 57, , 41.5, 11.72, 28.2, 1.68, 20.8, 14.47, , 11.69, 85, 2498, , , 512, 3, 20, 0, 13.16, 20.4,
187761, 31.8, 21, 11.11, 0.28, 6.46, , 31.37, 14.59, 1.54, 57, , 41.5, 11.72, 28.2, 1.66, 20.8, 14.59, , 11.69, 85, 2501, , , 512, 3, 20, 0, 13.1, 20.4,
187941, 31.4, 20, 10.86, 0.26, 6.45, , 30.98, 14.93, 1.53, 57, , 39, 11.31, 28.2, 1.66, 20.8, 14.93, , 11.37, 85, 2508, , , 512, 3, 20, 0, 9.88, 20,
188130, 27.8, 20, 9.09, 0.22, 6.44, , 26.27, 14.7, 1.31, 57, , 34.5, 9.57, 25.1, 1.45, 18, 14.7, , 9.09, 85, 2512, , , 512, 3, 20, 0, 6.59, 18,
188326, 23.1, 20, 6.71, 0.17, 6.43, , 20.39, 14.47, 1, 57, , 29.5, 6.26, 20.8, 1.29, 14.1, 14.47, , 4.62, 85, 2502, , , 512, 3, 20, 0, 3.74, 13.3,
188515, 18.8, 20, 6.16, 0.17, 6.44, , 18.82, 13.9, 1.01, 57, , 42, 7.98, 16.9, 1.18, 17.3, 13.9, , 8.36, 85, 2500, , , 512, 3, 20, 0, 7.25, 16.5,
188692, 19.2, 21, 6.04, 0.15, 6.46, , 18.43, 14.36, 1.29, 57, , 28, 6.67, 17.3, 1.25, 16.9, 14.36, , 5.83, 85, 2491, , , 512, 3, 20, 0, 6.24, 15.7,
188865, 16.5, 21, 4.88, 0.13, 6.45, , 14.9, 14.81, 1.08, 57, , 30, 4.88, 14.9, 1.07, 14.9, 14.93, , 3.89, 85, 2492, , , 512, 3, 20, 0, 3.98, 14.9,
189051, 13.7, 21, 3.85, 0.13, 6.47, , 12.55, 14.47, 1.05, 57, , 38.5, 5.75, 12.2, 0.91, 14.5, 14.47, , 6.11, 85, 2465, , , 1024, 3, 20, 0, 4.59, 14.1,
189229, 11, 21, 0, 0.12, 6.45, , 10.59, 15.16, 1.03, 56, , 33.5, 5.49, 9.8, 0.87, 14.5, 15.04, , 5.52, 85, 2480, , , 1024, 3, 20, 0, 4.33, 14.1,
189410, 14.5, 21, 4.03, 0.09, 6.47, , 14.51, 17.92, 1.05, 56, , 33.5, 5.49, 12.9, 0.89, 14.9, 17.8, , 5.45, 85, 2454, , , 1024, 3, 20, 0, 4.33, 14.5,
189592, 14.5, 21, 0, 0.12, 6.46, , 14.12, 23.66, 1.05, 56, , 42, 5.36, 12.9, 0, 14.9, 23.43, , 5.34, 85, 2423, , , 1024, 3, 20, 0, 4.2, 14.1,
189785, 14.1, 21, 0, 0.12, 0.01, , 14.12, 29.29, 1.03, 55, , 42, 5.26, 12.5, 0, 14.5, 29.29, , 5.28, 85, 2407, , , 1024, 3, 20, 0, 4.06, 14.1,
189954, 13.7, 21, 0, 0.12, 0.02, , 13.73, 29.29, 1.04, 55, , 42, 5.24, 12.5, 0, 14.5, 29.29, , 5.23, 85, 2390, , , 1024, 3, 20, 0, 4.09, 14.1,
190131, 13.7, 21, 0, 0.12, 0.03, , 13.73, 29.29, 1.03, 55, , 42, 5.18, 12.5, 0, 14.5, 29.29, , 5.22, 85, 2374, , , 1024, 3, 20, 0, 4.02, 14.1,
190290, 13.7, 21, 0, 0.12, 6.48, , 13.73, 29.29, 1.03, 54, , 42, 5.18, 12.2, 0, 14.5, 29.29, , 5.18, 85, 2362, , , 1024, 3, 20, 0, 4.04, 14.1,
190471, 13.7, 21, 0, 0.12, 6.47, , 13.73, 29.29, 1.03, 54, , 42, 5.16, 12.2, 0, 14.5, 29.29, , 5.15, 85, 2344, , , 1024, 3, 20, 0, 3.98, 14.1,
190651, 13.7, 21, 0, 0.12, 6.54, , 13.73, 29.29, 1.02, 54, , 42, 5.18, 12.2, 0, 14.5, 29.29, , 5.33, 85, 2328, , , 1024, 3, 20, 0, 4.02, 14.1,
190832, 13.7, 21, 0, 0.12, 0.01, , 14.12, 29.29, 1.04, 53, , 42, 5.31, 12.5, 0, 14.5, 29.29, , 5.29, 85, 2314, , , 1024, 3, 20, 0, 4.14, 14.1,
191005, 14.1, 21, 0, 0.12, 0, , 14.12, 29.29, 1.04, 53, , 42, 5.29, 12.5, 0, 14.5, 29.29, , 5.25, 85, 2296, , , 1024, 3, 20, 0, 4.12, 14.1,
191216, 14.1, 21, 5.52, 0.29, 0.01, , 16.08, 29.29, 1.03, 53, , 35, 7.7, 12.9, 0, 14.5, 29.29, , 9.91, 85, 2246, , , 256, 3, 20, 0, 32.93, 14.1,
191411, 40, 21, 17.97, 0.39, 0.02, , 43.92, 19.18, 2.12, 53, , 20.5, 17.49, 35.7, 2.45, 26.3, 20.44, , 17.66, 85, 2540, , , 256, 3, 20, 0, 27.31, 25.9,
191584, 43.1, 21, 17.4, 0.38, 0.01, , 40.78, 14.81, 1.82, 52, , 26, 17.77, 37.6, 2.2, 27.1, 14.81, , 17.45, 85, 3040, , , 256, 3, 20, 0, 22.33, 26.7,
191755, 40.4, 21, 0, 0.22, 0.03, , 31.37, 19.87, 0.92, 52, , 35, 0.42, 35.3, 0, 11, 19.06, , 0.28, 85, 3154, , , 1024, 2, 20, 0, 0.84, 9.8,
191934, 20.8, 21, 0, 0.13, 0.03, , 15.29, 29.29, 0.77, 51, , 40.5, 1.13, 17.6, 0, 9.8, 29.29, , 2.62, 85, 3108, , , 1024, 2, 20, 0, 2.94, 9.4,
192115, 13.3, 21, 0, 0.12, 0, , 12.94, 29.29, 1.06, 51, , 40.5, 5.98, 12.2, 0, 14.9, 29.29, , 6.15, 85, 3077, , , 1024, 2, 20, 0, 4.45, 14.5,
192305, 10.6, 21, 5.31, 0.12, 0.02, , 13.73, 29.29, 1.11, 51, , 34.5, 8.59, 9.8, 0.8, 20.4, 29.29, , 8.29, 85, 3152, , , 256, 2, 20, 0, 10.13, 18.8,
192474, 13.7, 21, 5.07, 0.12, 0.03, , 13.73, 17.46, 1.28, 51, , 35.5, 8.26, 12.5, 0.8, 17.6, 17.57, , 8.26, 85, 3086, , , 256, 2, 20, 0, 7.93, 16.9,
192650, 13.7, 21, 5.16, 0.13, 0, , 13.73, 14.93, 1.27, 50, , 36.5, 8.18, 12.5, 0.88, 17.3, 14.93, , 8.22, 85, 3066, , , 256, 2, 20, 0, 7.74, 16.9,
192824, 13.7, 21, 5.4, 0.13, 0.03, , 14.12, 14.13, 1.28, 50, , 36, 8.16, 12.9, 1.09, 17.3, 14.24, , 8.2, 85, 3084, , , 256, 2, 20, 0, 7.51, 16.9,
193021, 13.7, 21, 5.46, 0.13, 0, , 14.12, 13.9, 1.27, 50, , 36, 8.23, 12.9, 1.15, 17.6, 13.9, , 8.23, 85, 3075, , , 256, 2, 20, 0, 7.87, 16.9,
193210, 14.1, 21, 5.49, 0.13, 0.03, , 14.12, 13.78, 1.28, 50, , 36, 8.23, 12.9, 1.21, 17.6, 13.78, , 8.25, 85, 3060, , , 512, 2, 20, 0, 7.7, 16.9,
193399, 14.1, 21, 5.55, 0.13, 0.01, , 14.12, 13.55, 1.27, 50, , 36.5, 8.23, 12.9, 1.22, 17.6, 13.67, , 8.23, 85, 3046, , , 512, 2, 20, 0, 7.8, 16.9,
193584, 14.1, 21, 5.49, 0.12, 6.55, , 14.12, 13.44, 1.27, 50, , 33, 7.8, 12.9, 1.24, 17.3, 13.44, , 7.82, 85, 3030, , , 512, 2, 20, 0, 7.19, 16.5,
193760, 13.7, 21, 5.22, 0.12, 0, , 13.33, 13.21, 1.24, 49, , 28.5, 7.9, 12.5, 1.17, 17.3, 13.21, , 7.91, 85, 3002, , , 512, 2, 20, 0, 7.21, 16.5,
193965, 16.1, 21, 0, 0.15, 6.55, , 13.33, 13.67, 1.25, 49, , 29, 7.59, 14.9, 0, 16.9, 13.67, , 7.15, 85, 2994, , , 1024, 2, 20, 0, 6.89, 16.5,
194141, 15.3, 21, 0, 0.14, 6.54, , 15.69, 15.85, 1.19, 49, , 30, 6.77, 14.1, 0, 16.1, 15.62, , 6.99, 85, 2972, , , 1024, 2, 20, 0, 5.91, 15.7,
194305, 15.3, 21, 0, 0.13, 0, , 14.51, 20.21, 1.16, 49, , 41, 6.34, 14.1, 0, 14.9, 19.87, , 6.58, 85, 2953, , , 1024, 2, 20, 0, 4.86, 14.5,
194475, 14.5, 21, 0, 0.13, 0.03, , 14.51, 28.94, 1.14, 48, , 41, 6.54, 13.3, 0, 15.7, 28.02, , 6.48, 85, 2912, , , 1024, 2, 20, 0, 5.51, 15.3,
194671, 14.5, 21, 5.1, 0.1, 0.02, , 14.51, 29.29, 1.13, 48, , 41, 6.44, 13.3, 0, 15.7, 29.29, , 6.43, 85, 2884, , , 1024, 2, 20, 0, 5.4, 15.3,
194840, 11.8, 21, 8.76, 0.24, 0.01, , 19.61, 29.29, 1.7, 48, , 31, 14.67, 12.9, 1.63, 22.4, 29.29, , 15.42, 85, 2981, , , 256, 2, 20, 0, 25.09, 22.4,
195014, 34.5, 21, 26.55, 0.71, 6.48, , 63.92, 17.8, 2.29, 48, , 19.5, 26, 42.4, 2.77, 35.3, 18.03, , 26.72, 85, 3033, , , 256, 2, 20, 0, 40.94, 34.1,
195194, 83.9, 21, 38.3, 0.94, 6.55, , 98.43, 12.52, 2.34, 49, , 12, 34.92, 80.8, 3.73, 40, 12.4, , 35.23, 85, 3106, , , 256, 2, 20, 0, 51.01, 40.4,
195384, 100, 20, 43.21, 0.93, 6.5, , 100, 13.9, 2.72, 51, , 12, 86.45, 93.7, 4.22, 92.2, 13.78, , 86, 85, 3124, , , 512, 2, 20, 0, 62.09, 92.2,
195575, 100, 20, 42.97, 0.92, 0.01, , 100, 12.98, 2.66, 52, , 12.5, 86.01, 92.9, 3.91, 91.4, 12.98, , 86, 85, 3269, , , 512, 2, 20, 0, 57.94, 91.8,
195754, 100, 19, 43.06, 0.92, 0.01, , 100, 12.63, 2.62, 54, , 12.5, 86.04, 92.5, 3.86, 91.4, 12.75, , 86, 85, 3360, , , 512, 2, 19, 0, 63.25, 91.8,
195940, 100, 19, 43.3, 0.91, 6.54, , 100, 12.52, 2.75, 56, , 12.5, 86.01, 92.2, 3.81, 91.4, 12.52, , 86, 85, 3478, , , 512, 2, 19, 0, 60.38, 91.8,
196135, 100, 19, 43.27, 0.92, 0.06, , 100, 12.29, 2.84, 57, , 12.5, 86.01, 92.2, 3.72, 91.4, 12.29, , 86, 85, 3597, , , 512, 2, 19, 0, 73.63, 91.8,
196325, 100, 18, 43.3, 0.92, 0.05, , 100, 12.29, 2.84, 59, , 12, 86.01, 92.2, 3.7, 91.4, 12.17, , 86, 85, 3686, , , 512, 2, 18, 0, 67.17, 91.8,
196525, 100, 18, 43.27, 0.92, 0.01, , 100, 12.29, 2.84, 61, , 11.5, 86.01, 92.5, 3.69, 91.4, 12.29, , 86, 85, 3806, , , 512, 2, 18, 0, 66.83, 91.8,
196725, 100, 18, 43.49, 0.93, 0.02, , 100, 12.29, 2.92, 62, , 12.5, 86.01, 92.5, 3.69, 91.4, 12.29, , 86, 85, 3909, , , 512, 2, 18, 0, 80.1, 91.8,
196904, 100, 17, 44.01, 0.95, 0.01, , 100, 12.29, 2.93, 64, , 12, 86.04, 93.7, 3.73, 91.4, 12.4, , 86, 85, 4014, , , 512, 2, 17, 0, 73.44, 91.8,
197090, 100, 17, 44.53, 0.95, 0.02, , 100, 12.29, 2.89, 65, , 12.5, 86.01, 94.9, 3.73, 91.4, 12.29, , 86, 85, 4099, , , 512, 2, 17, 0, 82.7, 91.8,
197294, 100, 17, 44.19, 0.94, 6.54, , 100, 12.4, 2.94, 67, , 13, 85.98, 94.9, 3.69, 91.4, 12.29, , 86, 85, 4195, , , 512, 2, 16, 0, 80.54, 91.8,
197485, 100, 16, 43.55, 0.94, 0, , 100, 12.52, 2.95, 69, , 13, 86.01, 94.5, 3.62, 91.4, 12.52, , 86, 85, 4299, , , 512, 2, 16, 0, 86.23, 91.8,
197680, 100, 16, 43, 0.93, 0.01, , 100, 12.63, 2.9, 70, , 13.5, 86.01, 93.7, 3.57, 91.4, 12.63, , 86, 85, 4392, , , 512, 2, 16, 0, 85.17, 91.8,
197864, 100, 16, 42.45, 0.93, 0.02, , 100, 12.86, 2.92, 72, , 14, 86.01, 93.3, 3.53, 91.4, 12.86, , 86, 85, 4487, , , 512, 2, 16, 0, 80.72, 91.8,
198056, 100, 15, 42.27, 0.92, 0, , 100, 12.86, 2.94, 73, , 14, 86.01, 92.5, 3.5, 91.4, 12.86, , 86, 85, 4578, , , 512, 2, 15, 0, 84.87, 91.8,
198239, 100, 15, 42.36, 0.92, 0.01, , 100, 12.98, 3.08, 75, , 14, 85.98, 92.5, 3.49, 91.4, 12.98, , 86, 85, 4677, , , 512, 2, 15, 0, 81.74, 91.8,
198439, 100, 15, 42.33, 0.92, 0.01, , 100, 12.98, 3.1, 76, , 13.5, 86.01, 92.5, 3.48, 91.4, 12.98, , 86, 85, 4774, , , 512, 2, 15, 0, 96.88, 91.8,
198640, 100, 15, 42.33, 0.92, 0, , 100, 13.09, 3.13, 78, , 13.5, 86.01, 92.5, 3.47, 91.4, 13.09, , 86, 85, 4872, , , 512, 2, 15, 0, 87.99, 91.8,
198834, 100, 15, 42.33, 0.92, 0.01, , 100, 13.09, 3.06, 80, , 13.5, 86.01, 92.5, 3.46, 91.4, 13.09, , 86, 85, 4979, , , 512, 2, 15, 0, 92.91, 91.8,
199040, 100, 14, 42.33, 0.92, 0.01, , 100, 13.09, 3.13, 81, , 14, 86.01, 92.5, 3.45, 91.4, 13.21, , 86, 85, 5066, , , 512, 2, 14, 0, 99.99, 91.8,
199240, 100, 14, 42.72, 0.93, 0.02, , 100, 13.09, 3.17, 83, , 14, 86.01, 92.9, 3.48, 91.4, 13.21, , 86, 85, 5157, , , 512, 2, 14, 0, 96.44, 91.8,
199440, 100, 14, 43.03, 0.93, 6.55, , 100, 13.09, 3.14, 84, , 14.5, 85.98, 92.9, 3.49, 91.4, 13.09, , 86, 85, 5260, , , 512, 2, 14, 0, 95.29, 91.8,
199624, 100, 14, 43.33, 0.93, 0.02, , 100, 12.98, 3.23, 86, , 14.5, 86.01, 93.3, 3.53, 91.4, 12.98, , 86, 85, 5358, , , 512, 2, 14, 0, 99.01, 91.8,
199824, 100, 14, 43.7, 0.94, 0.02, , 100, 12.98, 3.16, 87, , 15, 85.98, 93.7, 3.53, 91.4, 12.98, , 86, 85, 5442, , , 512, 2, 14, 0, 112.77, 91.8,
200026, 100, 14, 44.07, 0.94, 0.01, , 100, 12.86, 3.24, 89, , 15.5, 86.01, 94.1, 3.55, 91.4, 12.86, , 86, 85, 5534, , , 512, 2, 14, 0, 106.71, 91.8,
200225, 100, 14, 44.13, 0.94, 0.03, , 100, 12.86, 3.3, 90, , 16, 86.01, 94.5, 3.55, 91.4, 12.86, , 86, 85, 5624, , , 512, 2, 14, 0, 102.74, 91.8,
200416, 100, 13, 43.85, 0.93, 0.01, , 100, 12.86, 3.28, 92, , 16.5, 85.98, 93.7, 3.53, 91.4, 12.86, , 86, 85, 5722, , , 512, 2, 13, 0, 114.52, 91.8,
200615, 100, 13, 43.73, 0.92, 0.01, , 100, 12.86, 3.37, 93, , 17.5, 86.01, 92.9, 3.54, 91.4, 12.86, , 86, 85, 5818, , , 512, 2, 13, 0, 119.22, 91.8,
200806, 100, 13, 43.58, 0.92, 6.55, , 100, 12.75, 3.41, 95, , 17.5, 86.01, 92.2, 3.52, 91.4, 12.86, , 86, 85, 5887, , , 512, 2, 13, 0, 105.45, 91.8,
201005, 100, 13, 43.52, 0.91, 0.01, , 100, 12.75, 3.24, 96, , 18, 86.06, 92.2, 3.52, 91.4, 12.75, , 86, 85, 5983, , , 512, 2, 13, 0, 118.49, 91.8,
201205, 100, 13, 43.55, 0.91, 0.04, , 100, 12.63, 3.36, 98, , 18.5, 86.04, 91.8, 3.52, 91.4, 12.63, , 86, 85, 6098, , , 512, 2, 13, 0, 114.88, 91.8,
201404, 100, 13, 43.4, 0.91, 6.54, , 100, 12.63, 3.28, 99, , 18.5, 86.01, 91.4, 3.51, 91.4, 12.63, , 86, 85, 6138, , , 512, 2, 13, 0, 123.57, 91.8,
201606, 100, 13, 43.4, 0.91, 0.02, , 100, 12.52, 3.41, 100, , 18.5, 85.98, 90.6, 3.49, 91.4, 12.52, , 86, 85, 6210, , , 512, 2, 13, -0.256, 120.43, 91.8,
201805, 100, 13, 38.48, 0.62, 0.02, , 100, 12.52, 3.37, 101, , 3.5, 64.91, 90.6, 3.48, 91.4, 12.52, , 29.06, 85, 6227, , , 512, 2, 13, -0.256, 33.39, 91.4,
201995, 47.5, 13, 24.44, 0.79, 6.39, , 55.69, 14.24, 2.13, 102, , 2, 27.03, 39.6, 1.59, 27.8, 14.24, , 29.22, 85, 5228, , , 512, 2, 13, -0.256, 54.78, 28.2,
202202, 95.3, 13, 30.52, 0.56, 6.52, , 88.63, 14.24, 3.15, 103, , 1, 28.82, 88.2, 2.88, 45.9, 14.24, , 26.83, 85, 4765, , , 512, 3, 13, -0.256, 65.87, 43.9,
202391, 48.6, 13, 13.03, 0.25, 6.4, , 34.9, 14.24, 2.08, 103, , 9.5, 14.93, 45.1, 1.6, 25.9, 14.13, , 14.45, 85, 4584, , , 512, 3, 13, 0, 19.92, 25.1,
202576, 22, 13, 5.52, 0.13, 6.49, , 14.51, 13.67, 1.05, 103, , 26, 8.64, 16.5, 0.78, 14.5, 13.78, , 10.01, 85, 4449, , , 512, 3, 13, 0, 10.01, 15.7,
202766, 14.5, 13, 5.16, 0.13, 6.5, , 14.12, 13.21, 1.46, 102, , 27, 10.31, 13.3, 0.87, 19.2, 13.21, , 10.3, 85, 4494, , , 512, 3, 13, 0, 11.5, 18.8,
202980, 16.5, 13, 5.49, 0.12, 6.52, , 13.33, 14.13, 1.46, 102, , 29, 9.95, 12.9, 1.2, 19.2, 14.01, , 9.94, 85, 4469, , , 1024, 3, 13, 0, 10.7, 18.4,
203167, 16.1, 13, 0, 0.16, 6.51, , 15.69, 18.83, 1.42, 101, , 25.5, 9.75, 14.9, 0, 18.8, 18.6, , 9.75, 85, 4428, , , 1024, 3, 13, 0, 10.23, 18.4,
203375, 12.9, 13, 0, 0.16, 6.51, , 16.86, 29.29, 1.4, 101, , 45, 9.8, 15.7, 0, 18.8, 29.29, , 9.79, 85, 4382, , , 1024, 3, 13, 0, 10.47, 18.4,
203586, 16.5, 13, 0, 0.16, 6.52, , 16.86, 29.29, 1.41, 100, , 45.5, 9.75, 15.7, 0, 18.8, 29.29, , 9.73, 85, 4353, , , 1024, 3, 13, 0, 10.26, 18.4,
203775, 16.5, 14, 0, 0.16, 6.51, , 16.47, 29.29, 1.41, 100, , 45.5, 9.7, 15.7, 0, 18.8, 29.29, , 9.71, 85, 4334, , , 1024, 3, 13, 0, 10.23, 18.4,
203980, 16.9, 14, 0, 0.16, 6.52, , 16.47, 29.29, 1.4, 99, , 45.5, 9.64, 15.7, 0, 18.8, 29.29, , 9.67, 85, 4304, , , 1024, 3, 13, 0, 10.21, 18.4,
204180, 16.5, 14, 0, 0.16, 6.49, , 16.47, 29.29, 1.41, 99, , 45.5, 9.59, 15.7, 0, 18.8, 29.29, , 9.6, 85, 4287, , , 1024, 3, 13, 0, 10.21, 18.4,
204376, 16.5, 14, 0, 0.16, 6.54, , 16.47, 29.29, 1.39, 98, , 45.5, 9.57, 15.7, 0, 18.8, 29.29, , 9.61, 85, 4265, , , 1024, 3, 13, 0, 9.96, 18.4,
204581, 16.5, 14, 0, 0.16, 6.54, , 16.47, 29.29, 1.41, 98, , 45.5, 9.59, 15.7, 0, 18.8, 29.29, , 9.61, 85, 4242, , , 1024, 3, 13, 0, 10.16, 18.4,
204775, 16.5, 14, 0, 0.16, 0.01, , 16.47, 29.29, 1.41, 97, , 46, 9.59, 15.7, 0, 18.8, 29.29, , 9.57, 85, 4225, , , 1024, 3, 13, 0, 10.44, 18.4,
